id,url,primaryTitle,originalTitle,type,description,primaryImage,thumbnails,trailer,contentRating,isAdult,releaseDate,startYear,endYear,runtimeMinutes,genres,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,averageRating,numVotes,metascore
tt0816692,https://www.imdb.com/title/tt0816692/,Interstellar,Interstellar,movie,"In a dystopian future where Earth has become near-uninhabitable, a team of astronauts embark on a mission to find a new home for humanity.",https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=827FNDpQWrQ,PG-13,False,2014-11-07,2014,,169.0,"['Adventure', 'Drama', 'Sci-Fi']","['Adventure Epic', 'Epic', 'Psychological Drama', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Time Travel', 'Adventure', 'Drama', 'Sci-Fi']","['US', 'GB', 'CA']","['https://www.facebook.com/Interstellar', 'https://twitter.com/Interstellar']",['en'],['Iceland'],"[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co1041831', 'name': 'Legendary Pictures'}]",165000000.0,764344535.0,8.7,2553717.0,74.0
tt2356777,https://www.imdb.com/title/tt2356777/,True Detective,True Detective,tvSeries,"Anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law.",https://m.media-amazon.com/images/M/MV5BYjgwYzA1NWMtNDYyZi00ZGQyLWI5NTktMDYwZjE2OTIwZWEwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjgwYzA1NWMtNDYyZi00ZGQyLWI5NTktMDYwZjE2OTIwZWEwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjgwYzA1NWMtNDYyZi00ZGQyLWI5NTktMDYwZjE2OTIwZWEwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjgwYzA1NWMtNDYyZi00ZGQyLWI5NTktMDYwZjE2OTIwZWEwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=fVQUcaO4AvE,TV-MA,False,2014-01-12,2014,,,"['Crime', 'Drama', 'Mystery']","['Cop Drama', 'Epic', 'Hard-boiled Detective', 'Police Procedural', 'Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Suspense Mystery', 'Whodunnit', 'Crime']",['US'],"['https://www.facebook.com/TrueDetective', 'https://instagram.com/truedetective/']",['en'],"['Arkansas, USA']","[{'id': 'co0017525', 'name': 'Anonymous Content'}, {'id': 'co0284741', 'name': 'HBO Entertainment'}, {'id': 'co0176737', 'name': 'Passenger'}]",,,8.8,760532.0,
tt3391950,https://www.imdb.com/title/tt3391950/,The Hollywood Reporter in Focus,The Hollywood Reporter in Focus,tvSeries,,https://m.media-amazon.com/images/M/MV5BODcxYjEyYjktZmUxZS00NWJjLWFhNDQtYzQyMGRjNTQ3OTkzXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BODcxYjEyYjktZmUxZS00NWJjLWFhNDQtYzQyMGRjNTQ3OTkzXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BODcxYjEyYjktZmUxZS00NWJjLWFhNDQtYzQyMGRjNTQ3OTkzXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BODcxYjEyYjktZmUxZS00NWJjLWFhNDQtYzQyMGRjNTQ3OTkzXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2013-12-29,2013,,,['Talk-Show'],['Talk Show'],['US'],['http://www.pbssocal.org/tv/programs/thrroundtables/'],['en'],,[],,,6.8,16.0,
tt3281320,https://www.imdb.com/title/tt3281320/,The Hollywood Reporter Roundtables,The Hollywood Reporter Roundtables,tvMiniSeries,,https://m.media-amazon.com/images/M/MV5BMTk2NDFlY2ItNWUwZS00ZTcxLWE5NmEtNjI3MWNiMjA3MzU4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTk2NDFlY2ItNWUwZS00ZTcxLWE5NmEtNjI3MWNiMjA3MzU4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTk2NDFlY2ItNWUwZS00ZTcxLWE5NmEtNjI3MWNiMjA3MzU4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTk2NDFlY2ItNWUwZS00ZTcxLWE5NmEtNjI3MWNiMjA3MzU4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2013-12-22,2013,2023.0,,['Talk-Show'],['Talk Show'],['US'],['http://www.pbssocal.org/tv/programs/thrroundtables/'],['en'],,[],,,6.0,50.0,
tt3216832,https://www.imdb.com/title/tt3216832/,Secret Lives of the Super Rich,Secret Lives of the Super Rich,tvSeries,"Secret Lives of the Super Rich"" unlocks the mansion gates and scores you the ultimate VIP access to an exclusive world filled with unimaginable extravagance and enormous fortunes.",https://m.media-amazon.com/images/M/MV5BMjgwYzE2ZDEtYjQyNi00OTc2LTlhYmYtMGEzNjQ1MjA4ZjBiXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjgwYzE2ZDEtYjQyNi00OTc2LTlhYmYtMGEzNjQ1MjA4ZjBiXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjgwYzE2ZDEtYjQyNi00OTc2LTlhYmYtMGEzNjQ1MjA4ZjBiXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjgwYzE2ZDEtYjQyNi00OTc2LTlhYmYtMGEzNjQ1MjA4ZjBiXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=rZ5fDGaWjNA,,False,2013-09-25,2013,,,['Reality-TV'],['Reality TV'],['US'],['https://www.facebook.com/cnbcsuperrich'],['en'],,"[{'id': 'co0014503', 'name': 'CNBC'}, {'id': 'co0985807', 'name': 'Elite Connections'}]",,,6.2,81.0,
tt0790636,https://www.imdb.com/title/tt0790636/,Dallas Buyers Club,Dallas Buyers Club,movie,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",https://m.media-amazon.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=ety5kOjlXoU,R,False,2013-11-22,2013,,117.0,"['Biography', 'Drama']","['Docudrama', 'Medical Drama', 'Period Drama', 'Biography', 'Drama']",['US'],"['https://www.facebook.com/DallasBuyersClub', 'https://www.focusfeatures.com/dallasbuyersclub']","['en', 'ja']","['New Orleans, Louisiana, USA']","[{'id': 'co0398657', 'name': 'Truth Entertainment (II)'}, {'id': 'co0179337', 'name': 'Voltage Pictures'}, {'id': 'co0163926', 'name': 'r2 films'}]",5000000.0,55198285.0,7.9,550081.0,77.0
tt0993846,https://www.imdb.com/title/tt0993846/,The Wolf of Wall Street,The Wolf of Wall Street,movie,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=iszwuX1AK6A,R,False,2013-12-25,2013,,180.0,"['Biography', 'Comedy', 'Crime']","['Dark Comedy', 'Docudrama', 'Epic', 'Financial Drama', 'Raunchy Comedy', 'Satire', 'True Crime', 'Workplace Drama', 'Biography', 'Comedy']",['US'],"['https://www.facebook.com/TheWolfOfWallStreet', 'https://www.jiotv.com/full-movie/the-wolf-of-wall-street/6466d9e17c28529190d541a81b4d2c82']","['en', 'fr']","['Portofino, Genoa, Liguria, Italy']","[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0325207', 'name': 'Red Granite Pictures'}, {'id': 'co0088354', 'name': 'Appian Way'}]",100000000.0,407039432.0,8.2,1801166.0,75.0
tt1725029,https://www.imdb.com/title/tt1725029/,Man in the Glass: The Dale Brown Story,Man in the Glass: The Dale Brown Story,movie,"A documentary that tells the story of Dale Brown, the legendary LSU basketball coach (1972-1997). The film boasts an all-star cast including Matthew McConaughey, Shaquille O'Neal, John Wooden, Dick Vitale and Tim Brando. The film chronicles his battles with the NCAA, his successful campaign to have a prisoner released and ultimately pardoned from Angola State Penitentiary, his efforts on behalf of native Americans and his life-long commitment to his players. This is not the story of a basketball coach; this is the story of an amazing and unique man who happened to coach basketball.",https://m.media-amazon.com/images/M/MV5BMzA0NTc0ODM5Nl5BMl5BanBnXkFtZTcwODQxNDk1Nw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMzA0NTc0ODM5Nl5BMl5BanBnXkFtZTcwODQxNDk1Nw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMzA0NTc0ODM5Nl5BMl5BanBnXkFtZTcwODQxNDk1Nw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMzA0NTc0ODM5Nl5BMl5BanBnXkFtZTcwODQxNDk1Nw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,Not Rated,False,2012-05-08,2012,,82.0,"['Action', 'Biography', 'Documentary']","['Action', 'Biography', 'Documentary', 'Sport']",['US'],['http://www.dalebrownmovie.com/'],['en'],,[],,,7.4,15.0,
tt2226228,https://www.imdb.com/title/tt2226228/,A Moment With,A Moment With,tvSeries,,https://m.media-amazon.com/images/M/MV5BNDJkYTJhYmMtMzMwOS00MmMyLWFkMWUtZWMwMjk0YWJmMWIwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDJkYTJhYmMtMzMwOS00MmMyLWFkMWUtZWMwMjk0YWJmMWIwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDJkYTJhYmMtMzMwOS00MmMyLWFkMWUtZWMwMjk0YWJmMWIwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDJkYTJhYmMtMzMwOS00MmMyLWFkMWUtZWMwMjk0YWJmMWIwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2012-03-01,2012,2012.0,,['Talk-Show'],['Talk Show'],['GB'],,['en'],,"[{'id': 'co0157874', 'name': 'Solar Productions'}]",,,4.6,30.0,
tt2185933,https://www.imdb.com/title/tt2185933/,IC Places Hollywood,IC Places Hollywood,tvSeries,"A weekly recap of everything that is hot in the world of movies, music, fashion and books.",https://m.media-amazon.com/images/M/MV5BMTI0NzNlM2MtMTZiNC00Mzc1LTgyMDMtZDU2NmFiN2ZjOGVlXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTI0NzNlM2MtMTZiNC00Mzc1LTgyMDMtZDU2NmFiN2ZjOGVlXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTI0NzNlM2MtMTZiNC00Mzc1LTgyMDMtZDU2NmFiN2ZjOGVlXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTI0NzNlM2MtMTZiNC00Mzc1LTgyMDMtZDU2NmFiN2ZjOGVlXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2012-01-20,2012,2012.0,,['News'],['News'],['US'],"['http://www.facebook.com/icHollywood', 'http://www.icplaces.com/']",['en'],,"[{'id': 'co0614328', 'name': 'Envision Media Partners'}]",25000.0,,5.3,44.0,
tt2276210,https://www.imdb.com/title/tt2276210/,The Hollywood Fast Lane,The Hollywood Fast Lane,tvSeries,,https://m.media-amazon.com/images/M/MV5BNTA2OWE2ZjctNmJlZC00OGE2LWE0YmEtNDM1MWNkMWI1MDk5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNTA2OWE2ZjctNmJlZC00OGE2LWE0YmEtNDM1MWNkMWI1MDk5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNTA2OWE2ZjctNmJlZC00OGE2LWE0YmEtNDM1MWNkMWI1MDk5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNTA2OWE2ZjctNmJlZC00OGE2LWE0YmEtNDM1MWNkMWI1MDk5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2012-06-08,2012,2013.0,,['News'],['News'],['US'],['http://www.facebook.com/icHollywood'],['en'],,"[{'id': 'co0499732', 'name': 'Imagination TV'}]",10000.0,,5.7,47.0,
tt1496422,https://www.imdb.com/title/tt1496422/,The Paperboy,The Paperboy,movie,A reporter returns to his Florida hometown to investigate a case involving a death row inmate.,https://m.media-amazon.com/images/M/MV5BMTcxMzI3OTQ5MF5BMl5BanBnXkFtZTcwMzA0NzcxOA@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTcxMzI3OTQ5MF5BMl5BanBnXkFtZTcwMzA0NzcxOA@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTcxMzI3OTQ5MF5BMl5BanBnXkFtZTcwMzA0NzcxOA@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTcxMzI3OTQ5MF5BMl5BanBnXkFtZTcwMzA0NzcxOA@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=WGAM1qf7ICA,R,False,2012-10-17,2012,,107.0,"['Crime', 'Drama', 'Mystery']","['Crime', 'Drama', 'Mystery', 'Thriller']",['US'],,['en'],"['New Orleans, Louisiana, USA']","[{'id': 'co0002572', 'name': 'Millennium Films'}, {'id': 'co0002572', 'name': 'Millennium Films'}, {'id': 'co0048235', 'name': 'Lee Daniels Entertainment'}]",12500000.0,3783865.0,5.7,41916.0,45.0
tt1915581,https://www.imdb.com/title/tt1915581/,Magic Mike,Magic Mike,movie,"A male stripper teaches a younger performer how to party, pick up women, and make easy money.",https://m.media-amazon.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Dd0XPRo4LZQ,R,False,2012-06-29,2012,,110.0,"['Comedy', 'Drama', 'Music']","['Comedy', 'Drama', 'Music']",['US'],['http://magicmikemovie.warnerbros.com/'],['en'],"['Tampa, Florida, USA']","[{'id': 'co0380595', 'name': 'Iron Horse Entertainment (II)'}, {'id': 'co0265102', 'name': 'Extension 765'}, {'id': 'co0332172', 'name': 'St. Petersburg Clearwater Film Commission'}]",7000000.0,167282900.0,6.1,152985.0,72.0
tt1935179,https://www.imdb.com/title/tt1935179/,Mud,Mud,movie,Two young boys encounter a fugitive and form a pact to help him evade the vigilantes that are on his trail and to reunite him with his true love.,https://m.media-amazon.com/images/M/MV5BMTU2MzcyODgyNV5BMl5BanBnXkFtZTcwNTc4MDYwOQ@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTU2MzcyODgyNV5BMl5BanBnXkFtZTcwNTc4MDYwOQ@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU2MzcyODgyNV5BMl5BanBnXkFtZTcwNTc4MDYwOQ@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU2MzcyODgyNV5BMl5BanBnXkFtZTcwNTc4MDYwOQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=DTEDfEhKwLo,PG-13,False,2013-05-10,2012,,130.0,"['Adventure', 'Drama']","['Coming-of-Age', 'Teen Adventure', 'Teen Drama', 'Adventure', 'Drama']",['US'],"['https://www.facebook.com/MovieMud', 'http://mud-themovie.com/']",['en'],"['Mississippi River, Eudora, Arkansas, USA']","[{'id': 'co0006881', 'name': 'Lionsgate'}, {'id': 'co0064141', 'name': 'Everest Entertainment'}, {'id': 'co0360267', 'name': 'Brace Cove Productions'}]",10000000.0,32613173.0,7.3,200304.0,76.0
tt2132638,https://www.imdb.com/title/tt2132638/,Close Up,Close Up,tvSeries,"These collections of biographies, which were primarily intended for the Asian market, were filmed in English and then translated into the various languages of the network's countries of origin.",https://m.media-amazon.com/images/M/MV5BNWZhYjljZjUtZmEyNy00ZTQwLWJkY2UtZDFkMDA2Y2MwZGJjXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNWZhYjljZjUtZmEyNy00ZTQwLWJkY2UtZDFkMDA2Y2MwZGJjXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWZhYjljZjUtZmEyNy00ZTQwLWJkY2UtZDFkMDA2Y2MwZGJjXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWZhYjljZjUtZmEyNy00ZTQwLWJkY2UtZDFkMDA2Y2MwZGJjXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,,2011,2018.0,,"['Biography', 'Documentary']","['Biography', 'Documentary']",['US'],,"['en', 'fr']",,"[{'id': 'co0212635', 'name': 'Prime Entertainment Group'}]",1300000.0,,6.4,64.0,
tt1625351,https://www.imdb.com/title/tt1625351/,The 83rd Annual Academy Awards,The 83rd Annual Academy Awards,tvSpecial,The 83rd Annual Academy Awards honoring the best in film for the year 2010.,https://m.media-amazon.com/images/M/MV5BMTU0MDUzNjIzMl5BMl5BanBnXkFtZTcwMTkxNzczNA@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTU0MDUzNjIzMl5BMl5BanBnXkFtZTcwMTkxNzczNA@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU0MDUzNjIzMl5BMl5BanBnXkFtZTcwMTkxNzczNA@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU0MDUzNjIzMl5BMl5BanBnXkFtZTcwMTkxNzczNA@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,TV-14,False,2011-02-27,2011,,194.0,"['Comedy', 'Music']","['Comedy', 'Music']",['US'],,['en'],"['Kodak Theatre, Hollywood, California, USA']","[{'id': 'co0146821', 'name': 'PIC Collective'}, {'id': 'co0006707', 'name': 'Don Mischer Productions'}, {'id': 'co0050231', 'name': 'Academy of Motion Picture Arts and Sciences (AMPAS)'}]",,,6.3,1676.0,
tt1189340,https://www.imdb.com/title/tt1189340/,The Lincoln Lawyer,The Lincoln Lawyer,movie,"Defence lawyer Mick Haller lands a case defending a wealthy realtor's son who is accused of raping a prostitute. Believing his client to be innocent, Haller soon finds evidence that proves otherwise.",https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=IFwE3UgCMIk,R,False,2011-03-18,2011,,118.0,"['Crime', 'Drama', 'Mystery']","['Legal Drama', 'Legal Thriller', 'Police Procedural', 'Suspense Mystery', 'Crime', 'Drama', 'Mystery', 'Thriller']",['US'],,['en'],"['3104 Minnesota Street, Los Angeles, California, USA']","[{'id': 'co0006881', 'name': 'Lionsgate'}, {'id': 'co0005323', 'name': 'Lakeshore Entertainment'}, {'id': 'co0015447', 'name': 'Sidney Kimmel Entertainment'}]",40000000.0,86752352.0,7.3,271169.0,63.0
tt1704573,https://www.imdb.com/title/tt1704573/,Bernie,Bernie,movie,"In small-town Texas, an affable mortician strikes up a friendship with a wealthy widow, though when she starts to become controlling, he goes to great lengths to separate himself from her grasp.",https://m.media-amazon.com/images/M/MV5BMTk2NDEwODU5M15BMl5BanBnXkFtZTcwNDMwNzc0Nw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTk2NDEwODU5M15BMl5BanBnXkFtZTcwNDMwNzc0Nw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTk2NDEwODU5M15BMl5BanBnXkFtZTcwNDMwNzc0Nw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTk2NDEwODU5M15BMl5BanBnXkFtZTcwNDMwNzc0Nw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=pQ5YN5epsaw,PG-13,False,2012-06-22,2011,,104.0,"['Biography', 'Comedy', 'Crime']","['Dark Comedy', 'True Crime', 'Biography', 'Comedy', 'Crime', 'Drama']",['US'],,['en'],"['Carthage, Texas, USA']","[{'id': 'co0294935', 'name': 'Mandalay Vision'}, {'id': 'co0028602', 'name': 'Wind Dancer Productions'}, {'id': 'co0123642', 'name': 'Detour Filmproduction'}]",5000000.0,10173061.0,6.8,67417.0,75.0
